* Measurement data measured by REW V5.31.3
* Source: C:\Users\aevum\Desktop\Civilizational Blueprint\lossless microphone\analysis\3_cleaned.wav
* Format: Imported Impulse Response, 48000.0 Hz sampling
* Dated: Jun 2, 2026 4:49:08 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Impulse Response imported from C:\Users\aevum\Desktop\Civilizational Blueprint\lossless microphone\analysis\3_cleaned.wav 459776 samples (9.58 s) of 32-bit PCM data at 48 kHz
* Measurement: Ch1 3_cleaned
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
14606.322054 101.808 45.8203
14606.688264 101.422 53.8828
14607.054475 101.269 60.8984
14607.420686 100.935 64.5156
14607.786897 99.573 65.3594
14608.153108 95.776 70.1953
14608.519319 89.609 128.8828
14608.885530 98.130 179.9141
14609.251741 103.613 179.2656
14609.617952 106.598 171.6953
14609.984163 108.141 163.1016
14610.350374 108.683 155.5312
14610.716584 108.514 150.3203
14611.082795 107.940 148.3438
14611.449006 107.300 149.3516
14611.815217 106.793 151.6562
14612.181428 106.332 153.6328
14612.547639 105.726 155.1797
14612.913850 104.933 157.2812
14613.280061 104.113 160.3203
14613.646272 103.407 162.9688
14614.012483 102.660 163.2031
14614.378694 101.468 160.3438
14614.744904 99.378 155.3594
14615.111115 95.849 150.6484
14615.477326 89.865 153.4766
14615.843537 82.600 -154.9922
14616.209748 87.227 -110.9922
14616.575959 89.897 -113.9453
14616.942170 90.563 -129.4766
14617.308381 91.012 -154.9766
14617.674592 92.944 174.9609
14618.040803 96.187 150.6250
14618.407014 99.483 133.0156
14618.773224 102.249 118.8516
14619.139435 104.334 106.0703
14619.505646 105.691 93.8281
14619.871857 106.266 81.9844
14620.238068 105.947 70.9375
14620.604279 104.505 62.0859
14620.970490 101.529 60.0312
14621.336701 97.506 81.8359
14621.702912 99.271 122.3672
14622.069123 103.298 129.3984
14622.435333 105.492 121.7578
14622.801544 106.021 109.5469
14623.167755 104.928 95.7656
14623.533966 101.693 82.2266
14623.900177 93.662 74.8594
14624.266388 89.876 -153.9375
14624.632599 99.130 -153.9609
14624.998810 101.778 -162.8047
14625.365021 101.962 -166.6953
14625.731232 101.313 -158.2031
14626.097443 102.560 -141.2500
14626.463653 105.427 -136.3594
14626.829864 107.680 -143.8984
14627.196075 108.767 -157.7344
14627.562286 108.652 -174.9219
14627.928497 107.234 165.7188
14628.294708 104.107 144.5859
14628.660919 97.723 121.6016
14629.027130 72.463 -74.7734
14629.393341 96.969 -109.8203
14629.759552 101.385 -140.5703
14630.125763 103.452 -174.1719
14630.491973 104.783 151.1172
14630.858184 105.782 118.2656
14631.224395 106.299 89.3359
14631.590606 106.032 65.0469
14631.956817 104.673 46.1094
14632.323028 101.871 35.6797
14632.689239 97.845 45.7891
14633.055450 97.624 80.8672
14633.421661 100.815 93.4688
14633.787872 102.645 91.4766
14634.154083 102.983 87.7891
14634.520293 102.257 88.2812
14634.886504 101.248 97.1094
14635.252715 101.269 112.4609
14635.618926 102.565 124.5781
14635.985137 104.068 129.7969
14636.351348 105.177 130.6797
14636.717559 105.778 129.6562
14637.083770 105.879 128.2812
14637.449981 105.521 127.9844
14637.816192 104.861 130.4297
14638.182403 104.313 136.6172
14638.548613 104.403 144.3438
14638.914824 105.101 148.8672
14639.281035 105.826 148.0391
14639.647246 106.109 142.9609
14640.013457 105.736 135.4609
14640.379668 104.620 127.2656
14640.745879 102.729 120.2266
14641.112090 100.150 116.8828
14641.478301 97.418 120.3359
14641.844512 95.753 128.5781
14642.210723 95.449 130.6328
14642.576933 95.387 121.3750
14642.943144 95.059 103.2266
14643.309355 94.663 80.2422
14643.675566 94.457 57.9609
14644.041777 94.483 41.8438
14644.407988 94.971 34.0859
14644.774199 96.375 30.5078
14645.140410 98.409 23.6797
14645.506621 100.278 10.8359
14645.872832 101.537 -7.3828
14646.239042 102.110 -30.3750
14646.605253 102.172 -58.3359
14646.971464 102.169 -91.1250
14647.337675 102.649 -125.8672
14647.703886 103.679 -157.3984
14648.070097 104.834 177.2031
14648.436308 105.789 157.7734
14648.802519 106.487 143.0938
14649.168730 106.978 131.7500
14649.534941 107.277 122.4375
14649.901152 107.312 114.4766
14650.267362 106.991 108.3125
14650.633573 106.361 105.5625
14650.999784 105.848 107.8750
14651.365995 106.168 113.0078
14651.732206 107.342 114.5312
14652.098417 108.596 109.6562
14652.464628 109.357 100.0156
14652.830839 109.401 87.8594
14653.197050 108.637 75.1250
14653.563261 106.997 63.9297
14653.929472 104.494 57.6094
14654.295682 101.677 61.5547
14654.661893 100.395 75.1250
14655.028104 100.987 82.1719
14655.394315 101.441 78.8203
14655.760526 100.891 71.6562
14656.126737 99.351 67.3359
14656.492948 97.745 72.2734
14656.859159 98.075 81.5234
14657.225370 99.850 78.8828
14657.591581 101.266 63.7031
14657.957792 101.841 40.2500
14658.324002 101.677 10.0078
14658.690213 101.167 -27.2266
14659.056424 101.026 -70.2344
14659.422635 101.709 -113.2891
14659.788846 102.739 -150.8984
14660.155057 103.420 177.7031
14660.521268 103.366 151.5703
14660.887479 102.370 130.6797
14661.253690 100.287 117.1641
14661.619901 97.390 117.5156
14661.986112 96.052 136.1875
14662.352322 97.667 150.2188
14662.718533 99.229 152.5391
14663.084744 99.907 153.7656
14663.450955 100.501 159.7109
14663.817166 102.045 166.7812
14664.183377 104.192 167.4453
14664.549588 105.992 161.3359
14664.915799 107.030 151.4141
14665.282010 107.217 140.1328
14665.648221 106.549 129.2891
14666.014432 105.035 120.5234
14666.380642 102.715 115.8047
14666.746853 99.728 117.5859
14667.113064 96.403 128.8906
14667.479275 93.566 153.8906
14667.845486 93.569 -170.8125
14668.211697 96.320 -149.0391
14668.577908 98.820 -143.0000
14668.944119 100.172 -143.6719
14669.310330 100.389 -145.0859
14669.676541 99.790 -142.4453
14670.042751 99.301 -132.7031
14670.408962 100.040 -121.2266
14670.775173 101.527 -116.9688
14671.141384 102.702 -120.1250
14671.507595 103.211 -127.6484
14671.873806 103.096 -137.7188
14672.240017 102.527 -150.1172
14672.606228 101.736 -165.9766
14672.972439 101.038 173.1562
14673.338650 100.838 147.5469
14673.704861 101.283 121.0234
14674.071071 101.927 98.0781
14674.437282 102.151 80.9297
14674.803493 101.622 71.5234
14675.169704 100.658 73.8984
14675.535915 100.951 88.1953
14675.902126 103.256 98.7578
14676.268337 105.703 98.7734
14676.634548 107.344 93.1562
14677.000759 108.087 85.8594
14677.366970 108.019 79.1641
14677.733181 107.254 74.7031
14678.099391 105.966 73.9609
14678.465602 104.443 78.0469
14678.831813 103.090 86.7578
14679.198024 102.170 97.7266
14679.564235 101.506 108.3906
14679.930446 100.645 119.0312
14680.296657 99.380 134.0391
14680.662868 98.761 159.5547
14681.029079 100.760 -174.3906
14681.395290 103.840 -163.1172
14681.761501 106.224 -162.4062
14682.127711 107.596 -166.3828
14682.493922 107.983 -171.7031
14682.860133 107.446 -175.8359
14683.226344 106.130 -175.9219
14683.592555 104.541 -168.7109
14683.958766 103.761 -155.0469
14684.324977 104.158 -143.4531
14684.691188 104.740 -138.3047
14685.057399 104.816 -136.9844
14685.423610 104.305 -136.3594
14685.789821 103.399 -134.8750
14686.156031 102.324 -133.1016
14686.522242 101.046 -133.5312
14686.888453 99.124 -139.4688
14687.254664 95.815 -157.3047
14687.620875 92.285 150.5938
14687.987086 96.363 91.1094
14688.353297 101.038 66.1953
14688.719508 103.952 51.8125
14689.085719 105.585 41.0156
14689.451930 106.207 32.5547
14689.818141 105.948 26.8750
14690.184351 104.940 25.6797
14690.550562 103.583 31.6328
14690.916773 102.844 45.0000
14691.282984 103.379 58.3828
14691.649195 104.411 65.5000
14692.015406 105.122 67.5625
14692.381617 105.274 67.2422
14692.747828 104.866 66.0469
14693.114039 103.873 64.4453
14693.480250 102.095 62.3516
14693.846460 98.887 59.8984
14694.212671 91.762 59.7656
14694.578882 85.781 -149.0547
14694.945093 97.980 -143.0625
14695.311304 102.745 -147.4062
14695.677515 105.477 -152.5547
14696.043726 107.155 -157.5234
14696.409937 108.167 -161.9609
14696.776148 108.725 -165.7422
14697.142359 108.976 -168.9531
14697.508570 109.013 -171.9609
14697.874780 108.863 -175.3125
14698.240991 108.478 -179.4766
14698.607202 107.752 175.4062
14698.973413 106.561 169.7734
14699.339624 104.815 164.6406
14699.705835 102.537 161.7578
14700.072046 100.052 163.1797
14700.438257 98.131 168.3125
14700.804468 97.262 170.9922
14701.170679 97.011 166.3828
14701.536890 97.042 155.9141
14701.903100 97.537 143.4766
14702.269311 98.745 131.8359
14702.635522 100.570 120.8438
14703.001733 102.569 108.9297
14703.367944 104.267 95.3359
14703.734155 105.344 80.1797
14704.100366 105.595 63.7500
14704.466577 104.816 46.0547
14704.832788 102.643 26.3125
14705.198999 98.158 0.0547
14705.565210 90.569 -69.8984
14705.931420 96.582 -157.1797
14706.297631 101.407 175.8047
14706.663842 103.626 159.4766
14707.030053 104.388 148.0234
14707.396264 104.219 141.4141
14707.762475 103.649 140.7578
14708.128686 103.463 145.1562
14708.494897 104.091 148.9141
14708.861108 104.995 147.0703
14709.227319 105.464 139.7031
14709.593530 105.097 128.8438
14709.959740 103.599 116.6094
14710.325951 100.471 106.2422
14710.692162 94.627 110.3984
14711.058373 92.573 170.3203
14711.424584 98.722 -175.6875
14711.790795 102.131 172.8047
14712.157006 103.878 156.4062
14712.523217 104.648 139.1641
14712.889428 104.776 122.7188
14713.255639 104.455 108.0078
14713.621850 103.796 95.4922
14713.988060 102.798 85.3047
14714.354271 101.310 78.1172
14714.720482 99.113 77.0469
14715.086693 96.792 90.5703
14715.452904 97.517 115.3359
14715.819115 100.531 123.2422
14716.185326 102.753 116.5859
14716.551537 103.623 103.2969
14716.917748 103.039 86.1953
14717.283959 100.635 64.9219
14717.650169 95.282 31.0938
14718.016380 91.195 -64.0469
14718.382591 97.812 -120.7734
14718.748802 101.038 -142.8125
14719.115013 101.977 -155.0781
14719.481224 101.595 -157.8516
14719.847435 101.284 -148.8672
14720.213646 102.640 -136.9219
14720.579857 104.766 -134.1016
14720.946068 106.311 -138.8984
14721.312279 106.928 -146.9922
14721.678489 106.632 -155.4766
14722.044700 105.535 -162.2031
14722.410911 103.909 -165.4297
14722.777122 102.272 -165.2188
14723.143333 101.012 -166.0938
14723.509544 99.742 -174.7031
14723.875755 97.867 163.1953
14724.241966 96.357 120.8750
14724.608177 97.991 72.3438
14724.974388 100.706 40.0156
14725.340599 102.366 18.8984
14725.706809 102.729 4.1484
14726.073020 101.852 -4.4062
14726.439231 99.987 -2.9609
14726.805442 98.640 13.7422
14727.171653 100.004 32.5000
14727.537864 102.292 37.2031
14727.904075 103.825 32.2578
14728.270286 104.362 22.2344
14728.636497 103.903 8.4297
14729.002708 102.419 -10.2422
14729.368919 100.051 -38.1875
14729.735129 98.347 -81.7031
14730.101340 99.779 -125.8125
14730.467551 102.259 -152.6562
14730.833762 104.125 -167.7734
14731.199973 105.372 -176.4297
14731.566184 106.256 178.6328
14731.932395 106.918 175.3984
14732.298606 107.325 172.6094
14732.664817 107.356 170.2031
14733.031028 106.947 169.2500
14733.397239 106.219 171.4609
14733.763449 105.574 177.7422
14734.129660 105.471 -174.1016
14734.495871 105.831 -168.0547
14734.862082 106.154 -165.3203
14735.228293 106.126 -164.2656
14735.594504 105.763 -162.8750
14735.960715 105.310 -160.3750
14736.326926 104.989 -158.1016
14736.693137 104.697 -158.3828
14737.059348 104.061 -162.2422
14737.425559 102.689 -169.1484
14737.791769 100.222 -177.8359
14738.157980 96.234 173.5625
14738.524191 90.139 169.0469
14738.890402 82.507 177.2656
14739.256613 80.112 162.5391
14739.622824 87.391 118.0234
14739.989035 94.109 96.4766
14740.355246 98.280 82.3984
14740.721457 100.713 72.2734
14741.087668 102.037 66.4922
14741.453878 102.907 65.5469
14741.820089 103.975 67.2109
14742.186300 105.322 66.7578
14742.552511 106.426 61.8125
14742.918722 106.773 53.3281
14743.284933 105.996 43.5000
14743.651144 103.666 35.8750
14744.017355 99.206 41.2109
14744.383566 96.806 85.8281
14744.749777 101.205 107.2344
14745.115988 103.805 101.5703
14745.482198 104.202 89.4219
14745.848409 102.493 76.5703
14746.214620 97.831 69.2500
14746.580831 89.020 113.4688
14746.947042 95.853 169.8750
14747.313253 99.365 166.8828
14747.679464 99.271 162.6953
14748.045675 96.997 177.3750
14748.411886 99.021 -144.4219
14748.778097 104.102 -136.3281
14749.144308 107.492 -144.7734
14749.510518 109.383 -157.9453
14749.876729 110.155 -172.3125
14750.242940 110.043 173.6797
14750.609151 109.235 161.1328
14750.975362 107.958 150.8984
14751.341573 106.554 143.1484
14751.707784 105.411 136.4062
14752.073995 104.731 127.7891
14752.440206 104.476 115.2109
14752.806417 104.600 98.8203
14753.172628 105.135 80.3516
14753.538838 106.048 61.7734
14753.905049 107.181 44.1094
14754.271260 108.322 27.3984
14754.637471 109.281 11.2891
14755.003682 109.916 -4.4453
14755.369893 110.140 -19.7578
14755.736104 109.913 -34.3672
14756.102315 109.246 -47.7891
14756.468526 108.224 -59.4766
14756.834737 107.027 -69.1562
14757.200948 105.903 -77.5156
14757.567158 105.017 -86.4766
14757.933369 104.308 -98.1328
14758.299580 103.589 -113.2031
14758.665791 102.723 -130.7578
14759.032002 101.662 -148.4688
14759.398213 100.447 -162.6406
14759.764424 99.453 -168.7734
14760.130635 99.740 -166.7266
14760.496846 101.699 -166.2344
14760.863057 104.106 -173.1406
14761.229268 106.075 174.7188
14761.595478 107.369 160.0156
14761.961689 107.952 144.2656
14762.327900 107.804 128.2891
14762.694111 106.856 112.6953
14763.060322 104.927 98.1719
14763.426533 101.549 86.4062
14763.792744 95.348 85.6641
14764.158955 89.970 156.6484
14764.525166 97.790 -176.1250
14764.891377 101.742 176.6328
14765.257587 103.691 164.3438
14765.623798 104.464 150.4844
14765.990009 104.346 135.8594
14766.356220 103.405 120.5312
14766.722431 101.554 104.0625
14767.088642 98.476 84.7734
14767.454853 93.384 55.2969
14767.821064 88.415 -20.3047
14768.187275 93.857 -85.2188
14768.553486 98.018 -111.4062
14768.919697 100.346 -129.3203
14769.285907 101.548 -144.3125
14769.652118 101.917 -157.3203
14770.018329 101.582 -167.9375
14770.384540 100.646 -174.7656
14770.750751 99.380 -175.3516
14771.116962 98.566 -167.8594
14771.483173 99.213 -157.0781
14771.849384 101.028 -151.6250
14772.215595 103.035 -152.8906
14772.581806 104.783 -158.5156
14772.948017 106.170 -166.5469
14773.314227 107.184 -175.7812
14773.680438 107.834 174.7266
14774.046649 108.160 165.8828
14774.412860 108.269 158.4844
14774.779071 108.355 152.8203
14775.145282 108.630 147.9922
14775.511493 109.139 142.0547
14775.877704 109.692 133.4297
14776.243915 110.024 121.7188
14776.610126 109.932 107.3125
14776.976337 109.299 90.7812
14777.342547 108.076 72.4844
14777.708758 106.297 52.4844
14778.074969 104.171 30.3906
14778.441180 102.275 5.8594
14778.807391 101.523 -19.7500
14779.173602 102.326 -43.0859
14779.539813 104.067 -63.0859
14779.906024 105.901 -81.1562
14780.272235 107.322 -98.2891
14780.638446 108.112 -114.4922
14781.004657 108.198 -129.1172
14781.370867 107.598 -140.9609
14781.737078 106.481 -148.2188
14782.103289 105.343 -149.4844
14782.469500 104.903 -147.1406
14782.835711 105.189 -147.3750
14783.201922 105.470 -152.8750
14783.568133 105.184 -161.9844
14783.934344 104.087 -172.0312
14784.300555 102.105 -179.7656
14784.666766 99.488 179.8438
14785.032977 97.681 -169.0156
14785.399187 98.323 -158.6250
14785.765398 99.845 -161.1328
14786.131609 100.875 -172.3828
14786.497820 101.199 172.6094
14786.864031 100.840 157.0234
14787.230242 99.793 143.8828
14787.596453 98.139 137.9375
14787.962664 96.895 145.8438
14788.328875 98.385 160.1719
14788.695086 101.548 162.0938
14789.061296 104.322 153.6641
14789.427507 106.285 140.5703
14789.793718 107.458 125.5078
14790.159929 107.881 109.7891
14790.526140 107.555 94.1953
14790.892351 106.426 79.4922
14791.258562 104.376 66.8672
14791.624773 101.212 58.9453
14791.990984 96.934 62.7734
14792.357195 93.818 88.4141
14792.723406 94.700 110.3906
14793.089616 95.677 113.8594
14793.455827 95.222 110.6953
14793.822038 93.282 107.0625
14794.188249 89.471 105.3047
14794.554460 80.011 107.8047
14794.920671 83.735 -86.3594
14795.286882 93.756 -90.3516
14795.653093 99.048 -99.9297
14796.019304 102.507 -112.3281
14796.385515 104.769 -126.3438
14796.751726 106.084 -141.0156
14797.117936 106.575 -155.3828
14797.484147 106.322 -168.2734
14797.850358 105.432 -177.9844
14798.216569 104.199 177.8438
14798.582780 103.354 -179.6250
14798.948991 103.676 -174.8750
14799.315202 104.861 -174.5547
14799.681413 106.129 -179.4453
14800.047624 107.140 172.7500
14800.413835 107.869 163.8281
14800.780046 108.382 154.6641
14801.146256 108.729 145.4922
14801.512467 108.901 136.2578
14801.878678 108.842 126.9688
14802.244889 108.468 117.9141
14802.611100 107.692 109.6641
14802.977311 106.433 103.2891
14803.343522 104.659 100.7109
14803.709733 102.604 105.3281
14804.075944 101.335 119.2188
14804.442155 101.964 133.2500
14804.808366 103.377 137.2578
14805.174576 104.234 132.8672
14805.540787 103.997 123.9141
14805.906998 102.224 113.1406
14806.273209 97.751 104.6250
14806.639420 85.954 145.2500
14807.005631 96.422 -136.7578
14807.371842 101.792 -144.8672
14807.738053 103.838 -157.8438
14808.104264 103.910 -170.2344
14808.470475 102.202 -178.1172
14808.836686 98.848 -171.2266
14809.202896 97.851 -136.5156
14809.569107 101.557 -118.7422
14809.935318 104.399 -121.5859
14810.301529 105.837 -130.4531
14810.667740 106.262 -140.5859
14811.033951 105.999 -150.4375
14811.400162 105.317 -159.8906
14811.766373 104.408 -169.9609
14812.132584 103.346 177.6328
14812.498795 102.139 161.2812
14812.865005 100.903 140.2578
14813.231216 99.929 115.8984
14813.597427 99.420 92.2109
14813.963638 99.193 73.6250
14814.329849 98.983 62.4062
14814.696060 98.841 58.9219
14815.062271 99.154 61.3281
14815.428482 100.165 64.9609
14815.794693 101.546 65.3047
14816.160904 102.737 60.9766
14816.527115 103.314 52.4531
14816.893325 102.940 40.2969
14817.259536 101.152 24.1094
14817.625747 96.899 -0.8594
14817.991958 90.041 -77.3281
14818.358169 97.136 -157.0078
14818.724380 101.859 177.4609
14819.090591 103.875 161.6250
14819.456802 104.165 151.9141
14819.823013 103.281 151.5703
14820.189224 102.737 165.2344
14820.555435 104.562 -178.6875
14820.921645 107.251 -174.8438
14821.287856 109.230 -179.1094
14821.654067 110.287 173.9453
14822.020278 110.567 167.5234
14822.386489 110.350 163.6641
14822.752700 110.074 162.9922
14823.118911 110.143 163.4141
14823.485122 110.487 161.3203
14823.851333 110.641 155.1562
14824.217544 110.157 145.7266
14824.583755 108.679 134.7891
14824.949965 105.733 125.2422
14825.316176 100.407 126.5000
14825.682387 96.119 176.9219
14826.048598 101.347 -156.5469
14826.414809 104.326 -163.7656
14826.781020 105.077 -177.7891
14827.147231 104.019 166.9062
14827.513442 100.786 154.2500
14827.879653 93.653 162.3047
14828.245864 94.870 -122.0625
14828.612075 101.568 -120.3984
14828.978285 104.853 -135.1562
14829.344496 106.479 -153.0469
14829.710707 107.062 -171.6719
14830.076918 106.855 170.0000
14830.443129 105.979 152.9219
14830.809340 104.520 138.3984
14831.175551 102.671 128.3984
14831.541762 100.983 124.5547
14831.907973 100.267 123.8906
14832.274184 100.468 118.9766
14832.640395 100.670 106.9062
14833.006605 100.201 89.1172
14833.372816 98.656 67.1250
14833.739027 95.482 40.7031
14834.105238 89.161 2.8125
14834.471449 83.120 -112.6641
14834.837660 90.824 -179.5000
14835.203871 93.567 148.3984
14835.570082 93.041 121.8828
14835.936293 87.751 100.9453
14836.302504 82.829 -131.1094
14836.668714 95.958 -140.9375
14837.034925 101.376 -161.6641
14837.401136 104.505 177.7344
14837.767347 106.310 158.3594
14838.133558 107.130 140.8281
14838.499769 107.122 125.9531
14838.865980 106.396 114.9688
14839.232191 105.159 109.8750
14839.598402 103.982 112.5000
14839.964613 103.774 120.3047
14840.330824 104.630 125.5234
14840.697034 105.689 124.7422
14841.063245 106.337 119.4688
14841.429456 106.338 111.7109
14841.795667 105.553 102.8281
14842.161878 103.767 93.9922
14842.528089 100.488 87.0391
14842.894300 94.213 89.4219
14843.260511 87.539 172.5312
14843.626722 96.545 -151.9531
14843.992933 100.871 -152.2812
14844.359144 103.322 -156.1797
14844.725354 104.927 -161.0078
14845.091565 106.053 -166.8828
14845.457776 106.792 -174.2969
14845.823987 107.107 176.4297
14846.190198 106.915 165.3047
14846.556409 106.110 152.4844
14846.922620 104.543 138.1875
14847.288831 101.947 122.7266
14847.655042 97.680 107.0625
14848.021253 89.339 98.5078
14848.387464 85.196 -155.2109
14848.753674 94.309 -159.1641
14849.119885 98.024 177.4141
14849.486096 100.126 150.6562
14849.852307 101.426 123.3516
14850.218518 102.086 96.9297
14850.584729 102.021 71.9141
14850.950940 101.023 48.1719
14851.317151 98.709 24.8516
14851.683362 94.148 -1.3516
14852.049573 84.921 -60.7656
14852.415784 90.032 -166.5859
14852.781994 95.297 168.9609
14853.148205 97.677 159.0391
14853.514416 99.124 156.5234
14853.880627 100.641 157.2578
14854.246838 102.379 156.0078
14854.613049 103.891 150.4531
14854.979260 104.782 141.3281
14855.345471 104.835 130.0391
14855.711682 103.872 117.9844
14856.077893 101.594 106.8984
14856.444104 97.328 101.3672
14856.810314 90.430 125.5547
14857.176525 92.549 -176.3828
14857.542736 96.602 -171.0859
14857.908947 97.854 -177.0312
14858.275158 97.272 178.8906
14858.641369 95.869 -175.3125
14859.007580 96.034 -159.5469
14859.373791 98.309 -152.8672
14859.740002 100.534 -159.3594
14860.106213 102.043 -172.6875
14860.472423 102.966 171.0781
14860.838634 103.530 154.0469
14861.204845 103.919 137.5078
14861.571056 104.224 122.0781
14861.937267 104.421 107.9062
14862.303478 104.378 94.9766
14862.669689 103.897 83.6953
14863.035900 102.771 75.5156
14863.402111 100.942 73.9688
14863.768322 99.172 84.6953
14864.134533 99.494 102.8906
14864.500743 101.374 111.3672
14864.866954 102.806 110.2656
14865.233165 103.226 105.8359
14865.599376 102.639 102.4844
14865.965587 101.275 104.1328
14866.331798 99.850 114.0625
14866.698009 99.491 129.3203
14867.064220 100.136 141.3594
14867.430431 100.816 148.6875
14867.796642 101.185 154.5938
14868.162853 101.434 161.1797
14868.529063 101.820 168.1250
14868.895274 102.383 174.0703
14869.261485 102.997 178.3516
14869.627696 103.578 -178.8750
14869.993907 104.118 -177.5156
14870.360118 104.617 -177.8438
14870.726329 105.030 179.7422
14871.092540 105.287 175.0000
14871.458751 105.321 167.8125
14871.824962 105.080 158.1328
14872.191173 104.525 145.8906
14872.557383 103.621 131.1328
14872.923594 102.338 114.2266
14873.289805 100.624 96.2422
14873.656016 98.348 79.7500
14874.022227 95.320 70.8672
14874.388438 92.596 82.8438
14874.754649 94.441 104.6641
14875.120860 98.072 104.9531
14875.487071 100.566 93.9375
14875.853282 101.761 79.3203
14876.219493 101.665 63.7969
14876.585703 100.017 48.8047
14876.951914 95.787 37.0469
14877.318125 83.754 64.1328
14877.684336 93.622 158.1875
14878.050547 99.649 151.0547
14878.416758 102.281 139.6562
14878.782969 103.214 129.1797
14879.149180 103.012 121.9219
14879.515391 102.164 120.0312
14879.881602 101.439 123.6250
14880.247813 101.331 127.2109
14880.614023 101.159 125.0469
14880.980234 99.700 116.8906
14881.346445 94.932 104.6250
14881.712656 76.550 -82.9922
14882.078867 98.275 -104.2812
14882.445078 103.873 -120.8828
14882.811289 106.645 -137.5000
14883.177500 107.842 -153.7578
14883.543711 107.820 -169.0234
14883.909922 106.654 177.8281
14884.276132 104.285 169.3594
14884.642343 100.833 172.1250
14885.008554 98.474 -165.1016
14885.374765 99.888 -145.1719
14885.740976 101.705 -143.1328
14886.107187 102.468 -148.8672
14886.473398 102.275 -156.7266
14886.839609 101.362 -164.4141
14887.205820 99.972 -170.9688
14887.572031 98.374 -176.3281
14887.938242 96.865 178.6094
14888.304452 95.733 172.1250
14888.670663 95.234 162.6641
14889.036874 95.529 150.1172
14889.403085 96.569 136.2266
14889.769296 98.060 123.0000
14890.135507 99.671 111.3203
14890.501718 101.184 101.1328
14890.867929 102.494 91.9844
14891.234140 103.545 83.3594
14891.600351 104.288 74.8984
14891.966562 104.669 66.4531
14892.332772 104.640 58.1016
14892.698983 104.166 50.0156
14893.065194 103.217 42.2422
14893.431405 101.722 34.4219
14893.797616 99.452 25.3281
14894.163827 95.711 11.3750
14894.530038 88.681 -27.7656
14894.896249 91.029 -128.5391
14895.262460 97.808 -159.9922
14895.628671 101.358 -176.8750
14895.994882 103.114 169.4844
14896.361092 103.510 158.1953
14896.727303 102.628 150.9688
14897.093514 100.597 153.2266
14897.459725 99.105 173.7109
14897.825936 101.124 -164.1250
14898.192147 103.995 -159.6016
14898.558358 105.831 -164.1484
14898.924569 106.559 -171.1328
14899.290780 106.357 -176.8828
14899.656991 105.544 -178.4766
14900.023202 104.809 -174.2891
14900.389412 104.934 -168.1562
14900.755623 105.675 -166.8594
14901.121834 106.173 -171.7500
14901.488045 105.917 179.5391
14901.854256 104.693 169.7188
14902.220467 102.401 162.0312
14902.586678 99.264 161.8984
14902.952889 96.952 173.5938
14903.319100 97.174 -179.1797
14903.685311 97.910 170.1406
14904.051522 98.081 145.6016
14904.417732 98.200 112.1406
14904.783943 98.829 77.1016
14905.150154 99.610 47.2578
14905.516365 99.916 24.3828
14905.882576 99.499 8.3359
14906.248787 98.502 -0.6172
14906.614998 97.419 -2.7500
14906.981209 96.751 -1.6094
14907.347420 96.314 -2.1094
14907.713631 95.489 -5.4531
14908.079841 93.887 -10.0859
14908.446052 91.366 -15.2578
14908.812263 87.560 -25.3672
14909.178474 81.657 -69.0078
14909.544685 86.582 -152.8672
14909.910896 93.372 178.2031
14910.277107 97.409 158.8672
14910.643318 99.694 140.6328
14911.009529 100.580 122.2969
14911.375740 100.098 103.7500
14911.741951 97.947 85.0078
14912.108161 92.903 65.4766
14912.474372 73.221 11.4688
14912.840583 91.013 -138.3828
14913.206794 96.443 -154.1328
14913.573005 98.779 -165.4375
14913.939216 99.887 -173.0391
14914.305427 100.510 -177.7734
14914.671638 100.935 178.5391
14915.037849 101.046 174.8047
14915.404060 100.580 172.4922
14915.770271 99.601 176.4609
14916.136481 99.450 -168.8438
14916.502692 101.696 -155.3359
14916.868903 104.715 -154.8125
14917.235114 107.128 -162.9453
14917.601325 108.735 -174.8672
14917.967536 109.623 171.9922
14918.333747 109.913 159.1719
14918.699958 109.755 147.7188
14919.066169 109.346 138.2031
14919.432380 108.906 130.3516
14919.798591 108.567 122.8828
14920.164801 108.267 114.3516
14920.531012 107.810 104.1875
14920.897223 107.002 92.9531
14921.263434 105.741 82.0781
14921.629645 104.085 73.7578
14921.995856 102.437 70.3828
14922.362067 101.649 71.3047
14922.728278 102.113 69.9453
14923.094489 103.131 61.7812
14923.460700 104.036 48.0000
14923.826911 104.589 30.9297
14924.193121 104.747 12.1016
14924.559332 104.514 -7.7109
14924.925543 103.910 -28.4453
14925.291754 102.976 -50.5781
14925.657965 101.823 -75.0938
14926.024176 100.728 -102.9609
14926.390387 100.156 -133.5625
14926.756598 100.395 -163.2812
14927.122809 101.185 171.5781
14927.489020 102.081 151.8750
14927.855231 102.835 136.5781
14928.221441 103.379 124.3906
14928.587652 103.698 114.0625
14928.953863 103.749 104.5469
14929.320074 103.431 95.0625
14929.686285 102.569 85.1641
14930.052496 100.880 74.6562
14930.418707 97.779 63.3984
14930.784918 91.326 50.2500
14931.151129 78.390 -118.5547
14931.517340 94.416 -145.1484
14931.883550 99.370 -157.7188
